image,class,split
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3052.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3053.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3054.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3055.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3056.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3057.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3058.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3059.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3060.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3061.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3062.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3063.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3064.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3065.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3066.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3067.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3068.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3069.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3070.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3071.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3072.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3073.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3074.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3075.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3076.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3077.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3078.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3079.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3080.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3081.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3082.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3083.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3084.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3085.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3086.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3087.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3088.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3089.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3090.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3091.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3092.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3093.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3094.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3095.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3096.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3097.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3098.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3099.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3100.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3101.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3102.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3103.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3104.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3105.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3106.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3107.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3108.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3109.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3110.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3111.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3112.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3113.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3114.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3115.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3116.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3117.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3118.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3119.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3120.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3121.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3122.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3123.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3124.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3125.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3126.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3127.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3128.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3129.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3130.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3131.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3132.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3133.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3134.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3135.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3136.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3137.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3138.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3139.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3140.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3141.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3142.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3143.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3144.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3145.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3146.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3147.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3148.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3149.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3150.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3151.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3152.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3153.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3154.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3155.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3156.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3157.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3158.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3159.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3160.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3161.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3162.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3163.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3164.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3165.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3166.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3167.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3168.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3169.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3170.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3171.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3172.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3173.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3174.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3175.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3176.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3177.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3178.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3179.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3180.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3181.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3182.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3183.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3184.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3185.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3186.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3187.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3188.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3189.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3190.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3191.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3192.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3193.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3194.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3195.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3196.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3197.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3198.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3199.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3200.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3201.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3202.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3203.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3204.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3205.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3206.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3207.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3208.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3209.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3210.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3211.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3212.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3213.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3214.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3215.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3216.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3217.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3218.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3219.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3220.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3221.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3222.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3223.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3224.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3225.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3226.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3227.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3228.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3229.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3230.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3231.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3232.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3233.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3234.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3235.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3236.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3237.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3238.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3239.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3240.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3241.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3242.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3243.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3244.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3245.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3246.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3247.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3248.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3249.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3250.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3251.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3252.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3253.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3254.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3255.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3256.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3257.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3258.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3259.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3260.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3261.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3262.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3263.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3264.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3265.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3266.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3267.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3268.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3269.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3270.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3271.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3272.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3273.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3274.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3275.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3276.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3277.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3278.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3279.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3280.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3281.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3282.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3283.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3284.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3285.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3286.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3287.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3288.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3289.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3290.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3291.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3292.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3293.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3294.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3295.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3296.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3297.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3298.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3299.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3300.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3301.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3302.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3303.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3304.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3305.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3306.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3307.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3308.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3309.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3310.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3311.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3312.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3313.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3314.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3315.jpg,0,test
/kaggle/input/real-fake-dataset/Real_fake_dataset/train/0_real/3316.jpg,0,test
